TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
1,1.74E+07,3.36E+07,5.98E+07,1.01E+08,,,,,
2,1.76E+07,3.34E+07,6.00E+07,1.01E+08,,,,,
3,1.76E+07,3.36E+07,5.98E+07,1.00E+08,,,,,
4,1.72E+07,3.17E+07,5.58E+07,9.47E+07,,,,,
5,1.73E+07,3.14E+07,5.65E+07,9.52E+07,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00043762,0.00043707,0.0004377,0.0004373,,,,,
2,0.00044783,0.00044755,0.00044793,0.00044777,,,,,
3,0.00045116,0.00045114,0.0004513,0.00045113,,,,,
4,0.00043528,0.0004349,0.00043514,0.00043533,,,,,
5,0.0004457,0.0004455,0.00044542,0.000445,,,,,
