TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
THROUGHPUT:,,,,,,,,,
1,1.83E+06,3.39E+06,6.64E+06,8.83E+06,,,,,
2,1.83E+06,3.40E+06,6.62E+06,8.86E+06,,,,,
3,1.80E+06,3.35E+06,6.50E+06,8.72E+06,,,,,
4,1.83E+06,3.39E+06,6.66E+06,8.86E+06,,,,,
5,1.83E+06,3.41E+06,6.65E+06,8.82E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0044357,0.0044357,0.0044357,0.0044843,,,,,
2,0.0047284,0.0047284,0.0047284,0.0047691,,,,,
3,0.0042919,0.0042919,0.0042919,0.0043743,,,,,
4,0.0042738,0.0042738,0.0042738,0.0043213,,,,,
5,0.0043721,0.0043721,0.0043721,0.0044376,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,18.3269,9.85647,5.05056,3.76478,,18.29458,9.821894,5.031754,3.773218
2,18.3228,9.83838,5.04543,3.78091,,,,,
3,18.2288,9.74516,4.99319,3.76212,,,,,
4,18.3116,9.83977,5.03754,3.78419,,,,,
5,18.2828,9.82969,5.03205,3.77409,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.146,0.59703,0.31196,0.23809,,1.1432,0.594498,0.310992,0.238904
2,1.1454,0.59316,0.31045,0.2381,,,,,
3,1.1436,0.59274,0.3093,0.23923,,,,,
4,1.14,0.59407,0.31208,0.23812,,,,,
5,1.141,0.59549,0.31117,0.24098,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,17.0035,9.16122,4.67107,3.47225,,16.97258,9.129694,4.652682,3.479702
2,16.9981,9.1469,4.66593,3.48729,,,,,
3,16.907,9.05408,4.61545,3.4681,,,,,
4,16.9905,9.14804,4.65784,3.48972,,,,,
5,16.9638,9.13823,4.65312,3.48115,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.83E+06,3.40E+06,6.64E+06,8.91E+06,,,,,
2,1.83E+06,3.41E+06,6.65E+06,8.87E+06,,,,,
3,1.84E+06,3.44E+06,6.72E+06,8.92E+06,,,,,
4,1.83E+06,3.41E+06,6.66E+06,8.87E+06,,,,,
5,1.84E+06,3.41E+06,6.67E+06,8.89E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0045613,0.0045613,0.0045613,0.0046179,,,,,
2,0.0044493,0.0044493,0.0044493,0.00451,,,,,
3,0.0044983,0.0044983,0.0044983,0.0045397,,,,,
4,0.0047279,0.0047279,0.0047279,0.0046742,,,,,
5,0.0042203,0.0042203,0.0042203,0.0042618,,,,,
COLSIZE:,0.00001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,30.3261,14.9829,7.52354,4.66261,,30.1258,14.67946,7.359484,4.643338
2,30.2543,14.52,7.34637,4.63942,,,,,
3,30.0019,14.3123,7.52145,4.62873,,,,,
4,29.8768,14.4809,7.20178,4.62844,,,,,
5,30.1699,15.1012,7.20428,4.65749,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.4872,0.80832,0.43162,0.30886,,1.40012,0.740512,0.391486,0.291342
2,1.5002,0.80131,0.43195,0.30686,,,,,
3,1.2678,0.64203,0.33511,0.26705,,,,,
4,1.2585,0.6412,0.32736,0.2618,,,,,
5,1.4869,0.8097,0.43139,0.31214,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,28.613,14.0561,7.01299,4.29569,,28.49742,13.8213,6.88668,4.294152
2,28.5226,13.6007,6.83253,4.2737,,,,,
3,28.5059,13.5529,7.10243,4.30422,,,,,
4,28.3888,13.7228,6.78956,4.30823,,,,,
5,28.4568,14.174,6.69589,4.28892,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.11E+06,2.24E+06,4.46E+06,7.20E+06,,,,,
2,1.11E+06,2.31E+06,4.57E+06,7.23E+06,,,,,
3,1.12E+06,2.34E+06,4.46E+06,7.25E+06,,,,,
4,1.12E+06,2.32E+06,4.66E+06,7.25E+06,,,,,
5,1.11E+06,2.22E+06,4.66E+06,7.20E+06,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00011134,0.00011032,0.00011134,0.0007385,,,,,
2,0.00010702,0.0001069,0.00010702,0.000745,,,,,
3,0.00012569,0.00012085,0.00012569,0.00066206,,,,,
4,0.00011169,0.00011262,0.00011169,0.0006693,,,,,
5,0.000114,0.00011361,0.000114,0.00082505,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,30.4037,14.6607,7.47415,4.70491,,30.24402,14.88666,7.434044,4.678966
2,30.0917,14.7513,7.34147,4.63711,,,,,
3,30.3078,15.1873,7.40845,4.6859,,,,,
4,30.2164,15.2059,7.60989,4.68999,,,,,
5,30.2005,14.6281,7.33626,4.67692,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.5194,0.84859,0.4649,0.3223,,1.46572,0.807682,0.439296,0.310404
2,1.2616,0.64593,0.33121,0.26352,,,,,
3,1.5186,0.8436,0.46463,0.3215,,,,,
4,1.5131,0.85351,0.4692,0.3242,,,,,
5,1.5159,0.84678,0.46654,0.3205,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,28.6289,13.6733,6.90751,4.30037,,28.52392,13.94036,6.89609,4.286674
2,28.5773,13.9698,6.91346,4.29201,,,,,
3,28.5339,14.2038,6.84541,4.28355,,,,,
4,28.449,14.2115,7.04119,4.28305,,,,,
5,28.4305,13.6434,6.77288,4.27439,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
